age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,was_previously_contacted,age_band,has_any_loan,call_intensity,pdays_bucket,month_index,month_sin,month_cos,balance_per_age
26,technician,single,secondary,no,668,1,0,unknown,28,may,576,3,-1,0,unknown,yes,0,25-34,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,25.692307692307693
27,services,single,secondary,no,54,1,0,unknown,28,may,543,2,-1,0,unknown,yes,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,2.0
25,self-employed,single,secondary,no,1242,1,0,unknown,28,may,615,2,-1,0,unknown,yes,0,<25,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,49.68
28,management,married,secondary,no,292,1,0,unknown,28,may,507,1,-1,0,unknown,yes,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,10.428571428571429
23,services,single,secondary,no,665,1,0,unknown,28,may,1183,1,-1,0,unknown,yes,0,<25,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,28.91304347826087
34,management,single,tertiary,no,1058,1,0,unknown,28,may,864,2,-1,0,unknown,yes,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,31.11764705882353
28,student,single,secondary,no,949,1,0,unknown,28,may,1730,1,-1,0,unknown,yes,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,33.892857142857146
51,entrepreneur,married,unknown,no,606,1,0,unknown,28,may,560,9,-1,0,unknown,yes,0,50-64,1,9.0,never,5,0.49999999999999994,-0.8660254037844387,11.882352941176471
35,blue-collar,married,secondary,no,0,1,1,unknown,29,may,543,1,-1,0,unknown,yes,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,0.0
35,admin.,married,secondary,no,404,1,0,unknown,29,may,539,1,-1,0,unknown,yes,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,11.542857142857143
56,blue-collar,married,secondary,no,249,1,0,unknown,29,may,791,2,-1,0,unknown,yes,0,50-64,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,4.446428571428571
45,unemployed,divorced,secondary,no,3354,1,0,unknown,29,may,746,1,-1,0,unknown,yes,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,74.53333333333333
60,blue-collar,divorced,secondary,no,0,1,0,unknown,29,may,1207,1,-1,0,unknown,yes,0,50-64,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,0.0
56,technician,married,secondary,no,589,1,0,unknown,29,may,535,2,-1,0,unknown,yes,0,50-64,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,10.517857142857142
27,management,single,tertiary,no,12956,1,0,unknown,29,may,789,3,-1,0,unknown,yes,0,25-34,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,479.85185185185185
30,admin.,married,secondary,no,873,1,0,unknown,29,may,792,3,-1,0,unknown,yes,0,25-34,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,29.1
45,blue-collar,divorced,primary,no,594,1,0,unknown,29,may,833,2,-1,0,unknown,yes,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,13.2
29,blue-collar,single,secondary,no,-20,1,0,unknown,29,may,814,2,-1,0,unknown,yes,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,-0.6896551724137931
38,management,divorced,tertiary,no,4692,1,0,unknown,29,may,1363,2,-1,0,unknown,yes,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,123.47368421052632
30,blue-collar,married,secondary,no,486,1,0,unknown,29,may,1109,3,-1,0,unknown,yes,0,25-34,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,16.2
44,blue-collar,single,primary,no,1593,1,0,unknown,29,may,828,3,-1,0,unknown,yes,0,35-49,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,36.20454545454545
36,management,single,tertiary,no,7606,1,0,unknown,30,may,917,1,-1,0,unknown,yes,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,211.27777777777777
38,technician,married,secondary,no,226,1,0,unknown,30,may,762,3,-1,0,unknown,yes,0,35-49,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,5.947368421052632
36,blue-collar,single,secondary,no,366,1,1,unknown,30,may,1133,2,-1,0,unknown,yes,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,10.166666666666666
37,management,divorced,secondary,no,16,1,0,unknown,30,may,638,1,-1,0,unknown,yes,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,0.43243243243243246
35,management,single,tertiary,no,565,1,0,unknown,30,may,763,1,-1,0,unknown,yes,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,16.142857142857142
38,admin.,divorced,secondary,no,19,1,0,unknown,30,may,604,2,-1,0,unknown,yes,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,0.5
40,services,married,primary,no,1082,1,0,unknown,30,may,854,2,-1,0,unknown,yes,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,27.05
42,unemployed,divorced,secondary,no,1713,1,0,unknown,30,may,855,2,-1,0,unknown,yes,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,40.785714285714285
46,management,divorced,tertiary,no,14481,1,0,unknown,30,may,1269,1,-1,0,unknown,yes,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,314.80434782608694
35,technician,divorced,secondary,no,5724,1,0,unknown,30,may,691,10,-1,0,unknown,yes,0,25-34,1,10.0,never,5,0.49999999999999994,-0.8660254037844387,163.54285714285714
34,technician,divorced,secondary,no,1451,1,0,unknown,30,may,1097,15,-1,0,unknown,yes,0,25-34,1,15.0,never,5,0.49999999999999994,-0.8660254037844387,42.6764705882353
32,services,married,secondary,no,-34,1,0,unknown,30,may,1236,2,-1,0,unknown,yes,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,-1.0625
50,unemployed,married,secondary,no,3674,1,0,unknown,30,may,886,3,-1,0,unknown,yes,0,35-49,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,73.48
35,blue-collar,married,secondary,no,698,1,1,unknown,30,may,1343,3,-1,0,unknown,yes,0,25-34,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,19.942857142857143
36,technician,single,secondary,no,4136,1,0,unknown,30,may,812,3,-1,0,unknown,yes,0,35-49,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,114.88888888888889
53,blue-collar,divorced,primary,no,2656,1,0,unknown,30,may,1980,2,-1,0,unknown,yes,0,50-64,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,50.113207547169814
46,management,single,tertiary,no,2904,1,0,unknown,30,may,984,2,-1,0,unknown,yes,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,63.130434782608695
26,management,single,tertiary,no,1004,1,0,unknown,30,may,228,2,-1,0,unknown,yes,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,38.61538461538461
45,technician,single,secondary,no,410,1,0,unknown,30,may,891,4,-1,0,unknown,yes,0,35-49,1,4.0,never,5,0.49999999999999994,-0.8660254037844387,9.11111111111111
31,unemployed,divorced,primary,no,0,1,0,unknown,30,may,745,12,-1,0,unknown,yes,0,25-34,1,12.0,never,5,0.49999999999999994,-0.8660254037844387,0.0
29,management,single,tertiary,no,0,1,0,unknown,30,may,539,12,-1,0,unknown,yes,0,25-34,1,12.0,never,5,0.49999999999999994,-0.8660254037844387,0.0
53,entrepreneur,single,secondary,no,62,1,0,unknown,30,may,1044,5,-1,0,unknown,yes,0,50-64,1,5.0,never,5,0.49999999999999994,-0.8660254037844387,1.169811320754717
27,blue-collar,married,primary,no,416,1,0,unknown,30,may,1193,2,-1,0,unknown,yes,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,15.407407407407407
39,management,married,tertiary,no,2763,1,0,unknown,2,jun,526,2,-1,0,unknown,yes,0,35-49,1,2.0,never,6,1.2246467991473532e-16,-1.0,70.84615384615384
36,services,married,secondary,no,2984,1,0,unknown,2,jun,394,1,-1,0,unknown,yes,0,35-49,1,1.0,never,6,1.2246467991473532e-16,-1.0,82.88888888888889
41,blue-collar,married,primary,no,143,1,1,unknown,2,jun,659,2,-1,0,unknown,yes,0,35-49,1,2.0,never,6,1.2246467991473532e-16,-1.0,3.4878048780487805
36,services,married,primary,no,0,1,0,unknown,2,jun,1036,1,-1,0,unknown,yes,0,35-49,1,1.0,never,6,1.2246467991473532e-16,-1.0,0.0
32,technician,married,secondary,no,696,1,0,unknown,2,jun,815,1,-1,0,unknown,yes,0,25-34,1,1.0,never,6,1.2246467991473532e-16,-1.0,21.75
35,services,married,secondary,no,152,1,0,unknown,2,jun,563,1,-1,0,unknown,yes,0,25-34,1,1.0,never,6,1.2246467991473532e-16,-1.0,4.3428571428571425
36,management,single,tertiary,no,-78,1,0,unknown,2,jun,1068,1,-1,0,unknown,yes,0,35-49,1,1.0,never,6,1.2246467991473532e-16,-1.0,-2.1666666666666665
35,management,married,tertiary,no,867,1,0,unknown,2,jun,230,3,-1,0,unknown,yes,0,25-34,1,3.0,never,6,1.2246467991473532e-16,-1.0,24.771428571428572
30,blue-collar,single,secondary,no,953,1,0,unknown,2,jun,747,2,-1,0,unknown,yes,0,25-34,1,2.0,never,6,1.2246467991473532e-16,-1.0,31.766666666666666
42,blue-collar,married,secondary,no,443,1,0,unknown,2,jun,671,5,-1,0,unknown,yes,0,35-49,1,5.0,never,6,1.2246467991473532e-16,-1.0,10.547619047619047
42,technician,single,secondary,yes,-1129,1,0,unknown,2,jun,555,5,-1,0,unknown,yes,0,35-49,1,5.0,never,6,1.2246467991473532e-16,-1.0,-26.88095238095238
32,blue-collar,married,primary,no,415,1,0,unknown,2,jun,777,4,-1,0,unknown,yes,0,25-34,1,4.0,never,6,1.2246467991473532e-16,-1.0,12.96875
29,blue-collar,single,secondary,no,260,1,0,unknown,2,jun,707,14,-1,0,unknown,yes,0,25-34,1,14.0,never,6,1.2246467991473532e-16,-1.0,8.96551724137931
44,management,divorced,tertiary,yes,-411,1,0,unknown,2,jun,432,4,-1,0,unknown,yes,0,35-49,1,4.0,never,6,1.2246467991473532e-16,-1.0,-9.340909090909092
32,technician,single,secondary,no,1279,1,0,unknown,3,jun,1173,3,-1,0,unknown,yes,0,25-34,1,3.0,never,6,1.2246467991473532e-16,-1.0,39.96875
31,unemployed,married,secondary,no,86,1,1,unknown,3,jun,963,2,-1,0,unknown,yes,0,25-34,1,2.0,never,6,1.2246467991473532e-16,-1.0,2.774193548387097
40,self-employed,married,secondary,yes,-754,1,1,unknown,3,jun,941,3,-1,0,unknown,yes,0,35-49,1,3.0,never,6,1.2246467991473532e-16,-1.0,-18.85
43,entrepreneur,married,secondary,no,0,0,0,unknown,3,jun,1025,7,-1,0,unknown,yes,0,35-49,0,7.0,never,6,1.2246467991473532e-16,-1.0,0.0
27,management,single,secondary,no,178,1,0,unknown,3,jun,732,2,-1,0,unknown,yes,0,25-34,1,2.0,never,6,1.2246467991473532e-16,-1.0,6.592592592592593
37,services,single,secondary,no,278,1,0,unknown,3,jun,1045,3,-1,0,unknown,yes,0,35-49,1,3.0,never,6,1.2246467991473532e-16,-1.0,7.513513513513513
23,services,single,secondary,no,425,1,0,unknown,3,jun,768,1,-1,0,unknown,yes,0,<25,1,1.0,never,6,1.2246467991473532e-16,-1.0,18.47826086956522
25,management,married,primary,no,168,1,0,unknown,3,jun,801,1,-1,0,unknown,yes,0,<25,1,1.0,never,6,1.2246467991473532e-16,-1.0,6.72
26,blue-collar,single,secondary,yes,-36,1,0,unknown,3,jun,482,2,-1,0,unknown,yes,0,25-34,1,2.0,never,6,1.2246467991473532e-16,-1.0,-1.3846153846153846
47,blue-collar,divorced,primary,no,126,1,0,unknown,3,jun,2456,2,-1,0,unknown,yes,0,35-49,1,2.0,never,6,1.2246467991473532e-16,-1.0,2.6808510638297873
35,admin.,married,secondary,no,-87,1,0,unknown,3,jun,1363,7,-1,0,unknown,yes,0,25-34,1,7.0,never,6,1.2246467991473532e-16,-1.0,-2.4857142857142858
32,technician,single,tertiary,no,6281,1,0,unknown,3,jun,1336,4,-1,0,unknown,yes,0,25-34,1,4.0,never,6,1.2246467991473532e-16,-1.0,196.28125
45,management,divorced,secondary,no,644,1,0,unknown,4,jun,633,1,-1,0,unknown,yes,0,35-49,1,1.0,never,6,1.2246467991473532e-16,-1.0,14.311111111111112
30,admin.,divorced,secondary,no,377,1,0,unknown,4,jun,524,15,-1,0,unknown,yes,0,25-34,1,15.0,never,6,1.2246467991473532e-16,-1.0,12.566666666666666
29,services,single,secondary,no,-271,1,0,unknown,4,jun,578,1,-1,0,unknown,yes,0,25-34,1,1.0,never,6,1.2246467991473532e-16,-1.0,-9.344827586206897
38,blue-collar,married,primary,no,5839,1,0,unknown,4,jun,984,2,-1,0,unknown,yes,0,35-49,1,2.0,never,6,1.2246467991473532e-16,-1.0,153.6578947368421
23,blue-collar,single,secondary,no,492,1,0,unknown,4,jun,638,1,-1,0,unknown,yes,0,<25,1,1.0,never,6,1.2246467991473532e-16,-1.0,21.391304347826086
27,management,single,tertiary,no,99,1,0,unknown,4,jun,767,2,-1,0,unknown,yes,0,25-34,1,2.0,never,6,1.2246467991473532e-16,-1.0,3.6666666666666665
27,management,single,tertiary,yes,-713,1,0,unknown,4,jun,525,2,-1,0,unknown,yes,0,25-34,1,2.0,never,6,1.2246467991473532e-16,-1.0,-26.40740740740741
29,services,single,secondary,no,32,1,0,unknown,4,jun,563,1,-1,0,unknown,yes,0,25-34,1,1.0,never,6,1.2246467991473532e-16,-1.0,1.103448275862069
30,self-employed,married,tertiary,no,543,1,1,unknown,4,jun,1449,6,-1,0,unknown,yes,0,25-34,1,6.0,never,6,1.2246467991473532e-16,-1.0,18.1
36,blue-collar,married,primary,no,403,1,0,unknown,4,jun,920,1,-1,0,unknown,yes,0,35-49,1,1.0,never,6,1.2246467991473532e-16,-1.0,11.194444444444445
35,admin.,divorced,secondary,no,437,1,0,unknown,4,jun,908,1,-1,0,unknown,yes,0,25-34,1,1.0,never,6,1.2246467991473532e-16,-1.0,12.485714285714286
36,blue-collar,married,secondary,no,1772,0,0,unknown,5,jun,208,1,-1,0,unknown,yes,0,35-49,0,1.0,never,6,1.2246467991473532e-16,-1.0,49.22222222222222
59,retired,divorced,primary,no,-88,1,0,unknown,5,jun,910,2,-1,0,unknown,yes,0,50-64,1,2.0,never,6,1.2246467991473532e-16,-1.0,-1.4915254237288136
47,entrepreneur,married,secondary,no,0,0,0,unknown,5,jun,1446,1,-1,0,unknown,yes,0,35-49,0,1.0,never,6,1.2246467991473532e-16,-1.0,0.0
58,entrepreneur,married,tertiary,no,853,0,0,unknown,5,jun,1149,2,-1,0,unknown,yes,0,50-64,0,2.0,never,6,1.2246467991473532e-16,-1.0,14.706896551724139
37,management,single,tertiary,no,240,0,0,unknown,5,jun,1123,1,-1,0,unknown,yes,0,35-49,0,1.0,never,6,1.2246467991473532e-16,-1.0,6.486486486486487
46,admin.,single,secondary,no,849,1,0,unknown,5,jun,508,2,-1,0,unknown,yes,0,35-49,1,2.0,never,6,1.2246467991473532e-16,-1.0,18.456521739130434
43,blue-collar,single,secondary,no,318,1,0,unknown,5,jun,736,2,-1,0,unknown,yes,0,35-49,1,2.0,never,6,1.2246467991473532e-16,-1.0,7.395348837209302
27,management,single,tertiary,no,703,1,0,unknown,5,jun,590,3,-1,0,unknown,yes,0,25-34,1,3.0,never,6,1.2246467991473532e-16,-1.0,26.037037037037038
38,services,divorced,secondary,no,61,0,0,unknown,5,jun,636,1,-1,0,unknown,yes,0,35-49,0,1.0,never,6,1.2246467991473532e-16,-1.0,1.605263157894737
53,housemaid,married,primary,no,104,0,1,unknown,5,jun,701,1,-1,0,unknown,yes,0,50-64,1,1.0,never,6,1.2246467991473532e-16,-1.0,1.9622641509433962
47,blue-collar,married,secondary,no,1996,0,0,unknown,5,jun,761,2,-1,0,unknown,yes,0,35-49,0,2.0,never,6,1.2246467991473532e-16,-1.0,42.46808510638298
56,housemaid,divorced,primary,yes,1238,0,0,unknown,5,jun,1558,1,-1,0,unknown,yes,0,50-64,0,1.0,never,6,1.2246467991473532e-16,-1.0,22.107142857142858
41,housemaid,married,secondary,no,879,0,0,unknown,5,jun,1053,2,-1,0,unknown,yes,0,35-49,0,2.0,never,6,1.2246467991473532e-16,-1.0,21.4390243902439
29,self-employed,married,secondary,no,425,1,0,unknown,5,jun,562,15,-1,0,unknown,yes,0,25-34,1,15.0,never,6,1.2246467991473532e-16,-1.0,14.655172413793103
50,technician,married,secondary,no,416,1,0,unknown,5,jun,494,5,-1,0,unknown,yes,0,35-49,1,5.0,never,6,1.2246467991473532e-16,-1.0,8.32
45,blue-collar,divorced,primary,no,844,0,0,unknown,5,jun,1018,3,-1,0,unknown,yes,0,35-49,0,3.0,never,6,1.2246467991473532e-16,-1.0,18.755555555555556
35,blue-collar,married,secondary,no,860,1,0,unknown,5,jun,884,4,-1,0,unknown,yes,0,25-34,1,4.0,never,6,1.2246467991473532e-16,-1.0,24.571428571428573
26,technician,single,secondary,no,639,1,0,unknown,6,jun,709,5,-1,0,unknown,yes,0,25-34,1,5.0,never,6,1.2246467991473532e-16,-1.0,24.576923076923077
26,admin.,married,secondary,no,710,1,1,unknown,6,jun,1276,2,-1,0,unknown,yes,0,25-34,1,2.0,never,6,1.2246467991473532e-16,-1.0,27.307692307692307
37,blue-collar,married,unknown,no,1508,0,1,unknown,6,jun,381,2,-1,0,unknown,yes,0,35-49,1,2.0,never,6,1.2246467991473532e-16,-1.0,40.75675675675676
30,admin.,single,secondary,no,223,1,0,unknown,6,jun,862,11,-1,0,unknown,yes,0,25-34,1,11.0,never,6,1.2246467991473532e-16,-1.0,7.433333333333334
38,management,single,tertiary,no,619,1,0,unknown,6,jun,460,4,-1,0,unknown,yes,0,35-49,1,4.0,never,6,1.2246467991473532e-16,-1.0,16.289473684210527
37,services,divorced,secondary,no,319,1,0,unknown,6,jun,467,3,-1,0,unknown,yes,0,35-49,1,3.0,never,6,1.2246467991473532e-16,-1.0,8.621621621621621
53,technician,married,secondary,no,480,0,0,unknown,6,jun,648,2,-1,0,unknown,yes,0,50-64,0,2.0,never,6,1.2246467991473532e-16,-1.0,9.056603773584905
29,blue-collar,single,primary,no,213,1,0,unknown,6,jun,2653,3,-1,0,unknown,yes,0,25-34,1,3.0,never,6,1.2246467991473532e-16,-1.0,7.344827586206897
35,management,single,tertiary,no,68,0,0,unknown,6,jun,1085,1,-1,0,unknown,yes,0,25-34,0,1.0,never,6,1.2246467991473532e-16,-1.0,1.9428571428571428
28,blue-collar,married,secondary,no,2788,1,0,unknown,6,jun,369,2,-1,0,unknown,yes,0,25-34,1,2.0,never,6,1.2246467991473532e-16,-1.0,99.57142857142857
55,blue-collar,married,unknown,no,7561,0,0,unknown,6,jun,685,3,-1,0,unknown,yes,0,50-64,0,3.0,never,6,1.2246467991473532e-16,-1.0,137.47272727272727
49,management,divorced,secondary,no,-46,1,0,unknown,9,jun,1055,10,-1,0,unknown,yes,0,35-49,1,10.0,never,6,1.2246467991473532e-16,-1.0,-0.9387755102040817
50,services,married,secondary,no,1595,0,0,unknown,9,jun,882,1,-1,0,unknown,yes,0,35-49,0,1.0,never,6,1.2246467991473532e-16,-1.0,31.9
43,management,single,tertiary,no,1046,0,0,unknown,9,jun,901,1,-1,0,unknown,yes,0,35-49,0,1.0,never,6,1.2246467991473532e-16,-1.0,24.325581395348838
58,self-employed,divorced,tertiary,no,1382,0,0,unknown,9,jun,700,1,-1,0,unknown,yes,0,50-64,0,1.0,never,6,1.2246467991473532e-16,-1.0,23.82758620689655
38,technician,married,primary,no,217,1,0,unknown,9,jun,491,6,-1,0,unknown,yes,0,35-49,1,6.0,never,6,1.2246467991473532e-16,-1.0,5.7105263157894735
48,blue-collar,divorced,primary,no,183,0,0,unknown,9,jun,940,1,-1,0,unknown,yes,0,35-49,0,1.0,never,6,1.2246467991473532e-16,-1.0,3.8125
59,management,married,secondary,no,1321,0,0,unknown,9,jun,3881,3,-1,0,unknown,yes,0,50-64,0,3.0,never,6,1.2246467991473532e-16,-1.0,22.389830508474578
58,blue-collar,married,secondary,no,25,0,0,unknown,9,jun,486,3,-1,0,unknown,yes,0,50-64,0,3.0,never,6,1.2246467991473532e-16,-1.0,0.43103448275862066
36,self-employed,single,tertiary,no,4844,0,0,unknown,9,jun,1137,3,-1,0,unknown,yes,0,35-49,0,3.0,never,6,1.2246467991473532e-16,-1.0,134.55555555555554
42,entrepreneur,married,tertiary,no,5345,0,0,unknown,11,jun,878,3,-1,0,unknown,yes,0,35-49,0,3.0,never,6,1.2246467991473532e-16,-1.0,127.26190476190476
41,admin.,single,secondary,no,812,0,1,unknown,11,jun,583,4,-1,0,unknown,yes,0,35-49,1,4.0,never,6,1.2246467991473532e-16,-1.0,19.804878048780488
42,admin.,married,secondary,no,105,0,0,unknown,11,jun,1159,4,-1,0,unknown,yes,0,35-49,0,4.0,never,6,1.2246467991473532e-16,-1.0,2.5
39,management,married,tertiary,no,-190,0,1,unknown,11,jun,893,8,-1,0,unknown,yes,0,35-49,1,8.0,never,6,1.2246467991473532e-16,-1.0,-4.871794871794871
57,housemaid,married,primary,no,625,0,1,unknown,11,jun,867,1,-1,0,unknown,yes,0,50-64,1,1.0,never,6,1.2246467991473532e-16,-1.0,10.964912280701755
52,retired,married,unknown,no,293,0,0,unknown,11,jun,706,1,-1,0,unknown,yes,0,50-64,0,1.0,never,6,1.2246467991473532e-16,-1.0,5.634615384615385
59,retired,married,unknown,no,1033,0,0,unknown,11,jun,1199,1,-1,0,unknown,yes,0,50-64,0,1.0,never,6,1.2246467991473532e-16,-1.0,17.508474576271187
56,blue-collar,married,secondary,no,1210,0,0,unknown,11,jun,935,1,-1,0,unknown,yes,0,50-64,0,1.0,never,6,1.2246467991473532e-16,-1.0,21.607142857142858
49,management,married,tertiary,no,64,0,0,unknown,11,jun,586,1,-1,0,unknown,yes,0,35-49,0,1.0,never,6,1.2246467991473532e-16,-1.0,1.3061224489795917
35,blue-collar,divorced,unknown,no,164,0,0,unknown,11,jun,967,2,-1,0,unknown,yes,0,25-34,0,2.0,never,6,1.2246467991473532e-16,-1.0,4.685714285714286
36,unemployed,married,secondary,no,1766,0,0,unknown,11,jun,595,2,-1,0,unknown,yes,0,35-49,0,2.0,never,6,1.2246467991473532e-16,-1.0,49.05555555555556
40,admin.,single,tertiary,no,1248,0,0,unknown,11,jun,1290,2,-1,0,unknown,yes,0,35-49,0,2.0,never,6,1.2246467991473532e-16,-1.0,31.2
55,blue-collar,married,secondary,no,0,0,0,unknown,12,jun,614,2,-1,0,unknown,yes,0,50-64,0,2.0,never,6,1.2246467991473532e-16,-1.0,0.0
58,admin.,married,secondary,no,826,0,0,unknown,12,jun,885,1,-1,0,unknown,yes,0,50-64,0,1.0,never,6,1.2246467991473532e-16,-1.0,14.241379310344827
39,self-employed,married,tertiary,no,2630,0,0,unknown,12,jun,651,5,-1,0,unknown,yes,0,35-49,0,5.0,never,6,1.2246467991473532e-16,-1.0,67.43589743589743
47,housemaid,single,tertiary,no,3727,0,0,unknown,12,jun,993,6,-1,0,unknown,yes,0,35-49,0,6.0,never,6,1.2246467991473532e-16,-1.0,79.29787234042553
